Ticker,Predicted PE (Cluster),PE Difference (Cluster),Valuation Signal (Cluster),Cluster R²,Cluster Adj R²,Cluster F p-value,Cluster Residual SE,Source Cluster,Sector,PE Ratio (Current),EPS Growth (ROE x Retention),Beta,Payout Ratio,Predicted PE (Index),PE Difference (Index),Valuation Signal (Index),Index R²,Index Adj R²,Index F p-value,Index Residual SE,Combined Signal
GEV,27.73,28.47,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,56.197278911564624,0.39626281086795,1.196,0.070700005,28.09,28.11,Overvalued,0.0988,0.0916,0.0,14.9049,Overvalued (Cluster Model Insignificant)
HWM,29.12,38.99,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,68.10512129380054,0.2683246032177199,1.235,0.118599996,29.4,38.71,Overvalued,0.0988,0.0916,0.0,14.9049,Overvalued (Cluster Model Insignificant)
ITW,22.0,3.79,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,25.788369876072448,0.3815259567967984,1.145,0.59290004,27.21,-1.42,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
INCY,26.81,-11.82,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Health Care,14.98751950078003,0.2987,0.857,0.0,25.66,-10.67,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
IQV,34.39,-13.05,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Health Care,21.34438775510204,0.21438,1.391,0.0,31.86,-10.52,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
LVS,20.26,2.48,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,22.74468085106383,0.420895935,0.887,0.4255,24.44,-1.7,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
LULU,28.77,-16.41,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,12.357466063348417,0.34013,1.07,0.0,27.65,-15.29,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
META,30.66,-3.83,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Communication Services,26.825383304940377,0.2753472310238,1.309,0.08939999,30.38,-3.55,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
MU,34.68,-14.84,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Information Technology,19.839150943396227,0.389588428566,1.606,0.0217,32.94,-13.1,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
MSFT,25.9,-2.71,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Information Technology,23.193871169480925,0.2707259328169002,1.107,0.21280001,28.11,-4.92,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
MCO,29.23,2.04,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Financials,31.26627651792246,0.450003422,1.446,0.2751,30.31,0.96,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
NFLX,33.77,6.95,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Communication Services,40.72411067193677,0.42762002,1.669,0.0,33.12,7.6,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
NRG,26.79,14.02,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Utilities,40.8134328358209,0.2331258392219999,1.338,0.4389,30.41,10.4,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
NVR,28.78,-13.32,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,15.45551128818061,0.33185002,1.072,0.0,27.7,-12.24,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
ORCL,30.89,-6.1,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Information Technology,24.79174147217235,0.3689789595144,1.597,0.35909998,32.47,-7.68,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
PYPL,29.56,-21.2,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Financials,8.364695009242144,0.25065543173932,1.411,0.025899999,31.87,-23.51,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
PTC,29.88,-10.23,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Information Technology,19.652430044182623,0.23141001,1.058,0.0,28.21,-8.56,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
RL,30.32,-4.48,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,25.841496598639456,0.2564511453845999,1.479,0.24229999,32.12,-6.28,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
ROST,23.81,9.65,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,33.45839636913767,0.276882222,0.927,0.2451,26.07,7.39,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
RCL,36.48,-18.75,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,17.729833546734955,0.370297098,1.941,0.2242,36.5,-18.77,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
SHW,27.23,5.5,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Materials,32.72736124634859,0.41098572,1.269,0.308,28.64,4.09,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
SPG,22.81,-8.66,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Real Estate,14.1545518701482,0.412896294,1.403,0.6034,30.05,-15.9,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
SOLV,25.58,-18.17,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Health Care,7.408783783783784,0.38861,0.774,0.0,24.28,-16.87,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
TPR,28.6,29.66,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,58.25581395348838,0.231640682,1.61,0.5814,32.75,25.51,Overvalued,0.0988,0.0916,0.0,14.9049,Overvalued (Cluster Model Insignificant)
TJX,19.22,13.89,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,33.114754098360656,0.390960948,0.727,0.3388,22.95,10.16,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
TT,27.03,8.39,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,35.415209125475286,0.263828884,1.212,0.2861,29.12,6.3,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
UBER,29.84,-14.94,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,14.90063424947146,0.39925998,1.206,0.0,28.68,-13.78,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
ULTA,26.25,-5.96,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,20.287719298245616,0.43595,0.953,0.0,25.68,-5.39,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
UAL,33.14,-23.69,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,9.450980392156865,0.23987,1.286,0.0,30.65,-21.2,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
URI,33.42,-13.42,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,20.003368748380407,0.2309961191643,1.681,0.18540001,34.59,-14.59,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
VLTO,27.67,-3.87,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,23.803191489361705,0.320342946,1.153,0.1223,28.38,-4.58,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
V,21.49,7.12,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Financials,28.605263157894736,0.415931386,0.799,0.2291,23.74,4.87,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
GWW,25.97,7.11,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Industrials,33.08128704487722,0.346019078988,1.092,0.2494,27.32,5.76,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
WAT,30.37,-0.6,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Health Care,29.767441860465116,0.29279,1.203,0.0,29.24,0.53,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
WDC,36.77,-4.31,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Information Technology,32.460302457466916,0.398634318,1.829,0.0307,35.11,-2.65,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
WSM,30.04,-8.65,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Consumer Discretionary,21.394796380090497,0.361389290625201,1.578,0.29860002,32.43,-11.04,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
ZTS,22.05,-2.47,Model Insignificant,0.0776,0.035,0.1517,13.4187,cluster_1,Health Care,19.578073089700997,0.4406945628016,0.974,0.33220002,25.41,-5.83,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
ADBE,39.3,-26.18,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Information Technology,13.124635993011063,0.58774,1.518,0.0,30.92,-17.8,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
AMP,28.09,-15.78,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Financials,12.30603804797353,0.5003406519999999,1.266,0.1731,28.47,-16.16,Undervalued,0.0988,0.0916,0.0,14.9049,Undervalued (Cluster Model Insignificant)
COR,26.35,12.16,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Health Care,38.51380552220888,0.974175633,0.718,0.2701,16.91,21.6,Overvalued,0.0988,0.0916,0.0,14.9049,Overvalued (Cluster Model Insignificant)
DVA,34.24,-18.45,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Health Care,15.794736842105264,0.64848,0.915,0.0,23.98,-8.19,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
IT,40.66,-25.77,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Information Technology,14.893264248704662,0.86861,1.045,0.0,24.12,-9.23,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
HD,10.24,13.47,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Consumer Discretionary,23.706254392129303,0.514487435,1.085,0.6465,25.61,-1.9,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
IDXX,35.03,7.98,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Health Care,43.00993124522536,0.66202,1.722,0.0,31.77,11.24,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
JBL,26.32,14.04,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Information Technology,40.36388140161725,0.571240554724,1.159,0.0431,26.47,13.89,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
KLAC,31.13,19.5,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Information Technology,50.634800349752254,0.7902961859274,1.435,0.21540001,26.65,23.98,Overvalued,0.0988,0.0916,0.0,14.9049,Overvalued (Cluster Model Insignificant)
LRCX,25.26,28.88,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Information Technology,54.13963039014374,0.5237332134435,1.79,0.20120001,33.06,21.08,Overvalued,0.0988,0.0916,0.0,14.9049,Overvalued (Cluster Model Insignificant)
LII,28.48,-6.31,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Industrials,22.17244405440983,0.590284072,1.21,0.2216,27.05,-4.88,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
LLY,14.97,25.95,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Health Care,40.917682926829265,0.7471603942318,0.504,0.26139998,17.0,23.92,Overvalued,0.0988,0.0916,0.0,14.9049,Overvalued (Cluster Model Insignificant)
MSI,26.7,7.29,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Information Technology,33.98824451410658,0.6758217420000001,0.992,0.3514,23.42,10.57,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
NTAP,34.86,-18.77,Model Insignificant,0.121,-0.1427,0.7171,15.7304,cluster_2,Information Technology,16.08976510067114,0.7329413699999999,1.292,0.349,27.14,-11.05,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued (Cluster Model Insignificant)
AES,17.69,-6.71,Undervalued,0.6091,0.5025,0.0132,2.7852,cluster_3,Utilities,10.98473282442748,0.0090411579999999,1.008,0.5373,28.55,-17.57,Undervalued,0.0988,0.0916,0.0,14.9049,Strong Undervalued
BBY,10.26,2.12,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Consumer Discretionary,12.375,0.09112086,1.374,0.754,31.76,-19.39,Undervalued,0.0988,0.0916,0.0,14.9049,Conflicting
CPB,14.89,-3.79,Undervalued,0.6091,0.5025,0.0132,2.7852,cluster_3,Consumer Staples,11.103260869565217,0.021142102,0.025,0.8478,17.66,-6.56,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
CMCSA,6.87,-1.69,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Communication Services,5.181818181818182,0.174769827859,0.79,0.18370001,25.56,-20.38,Undervalued,0.0988,0.0916,0.0,14.9049,Conflicting
EIX,6.35,0.21,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Utilities,6.555844155844155,0.170914380091,0.767,0.2909,25.16,-18.6,Undervalued,0.0988,0.0916,0.0,14.9049,Conflicting
EQR,8.5,12.3,Overvalued,0.6091,0.5025,0.0132,2.7852,cluster_3,Real Estate,20.79591836734694,0.0056613002824999,0.744,0.9435,25.19,-4.39,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
ES,12.5,2.84,Overvalued,0.6091,0.5025,0.0132,2.7852,cluster_3,Utilities,15.344298245614036,0.0366310186892,0.776,0.66010004,25.7,-10.36,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
GIS,9.47,-0.77,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Consumer Staples,8.701711491442543,0.095755869,0.0,0.5941,17.23,-8.53,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
OKE,12.49,3.42,Overvalued,0.6091,0.5025,0.0132,2.7852,cluster_3,Energy,15.905904059040587,0.037158111,0.809,0.7601,25.93,-10.02,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
PGR,8.5,1.59,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Financials,10.08991683991684,0.112121856,0.327,0.7228,20.38,-10.29,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
PRU,12.52,-2.82,Undervalued,0.6091,0.5025,0.0132,2.7852,cluster_3,Financials,9.6996996996997,0.052199195405,0.94,0.5405,27.5,-17.8,Undervalued,0.0988,0.0916,0.0,14.9049,Strong Undervalued
TROW,11.73,-1.83,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Financials,9.90151515151515,0.084597082,1.523,0.5498,33.61,-23.71,Undervalued,0.0988,0.0916,0.0,14.9049,Conflicting
UPS,13.56,1.94,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Industrials,15.503048780487806,0.0,1.098,1.0,29.18,-13.68,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
VZ,9.72,1.62,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Communication Services,11.339901477832512,0.084713447,0.27,0.5037,20.24,-8.9,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
VICI,13.47,-2.78,Fairly Valued,0.6091,0.5025,0.0132,2.7852,cluster_3,Real Estate,10.688212927756654,0.0330826429349,0.728,0.67620003,25.23,-14.54,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
AOS,26.66,-9.54,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,17.12207792207792,0.187327952,1.346,0.3584,31.07,-13.95,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
AMD,43.18,50.35,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Information Technology,93.5267175572519,0.07082,1.963,0.0,37.67,55.86,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
A,29.41,-4.07,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Health Care,25.34361233480176,0.1554790564045998,1.303,0.22049999,30.98,-5.64,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
ALGN,42.55,-11.91,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Health Care,30.644247787610617,0.103870004,1.811,0.0,37.09,-6.45,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
AME,30.03,6.67,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,36.7046875,0.1176568294593999,1.041,0.19379999,28.46,8.24,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
ADI,39.49,24.64,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Information Technology,64.12820512820512,0.021706982,1.053,0.7239,28.13,36.0,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
APO,39.94,-21.12,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Financials,18.823104693140795,0.0941112910604,1.56,0.35970002,34.05,-15.23,Undervalued,0.0988,0.0916,0.0,14.9049,Strong Undervalued
APTV,45.49,34.04,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Consumer Discretionary,79.53333333333333,0.01948,1.511,0.0,33.67,45.86,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
BALL,31.06,-12.18,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Materials,18.875757575757575,0.1221402736122,1.142,0.24239999,29.5,-10.62,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
BAC,37.76,-23.97,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Financials,13.79002624671916,0.0732048029566,1.237,0.28350002,30.84,-17.05,Undervalued,0.0988,0.0916,0.0,14.9049,Strong Undervalued
BLK,44.39,-16.1,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Financials,28.29303510758777,0.043914165951,1.493,0.5902,33.3,-5.01,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
BK,33.05,-15.81,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Financials,17.237837837837837,0.094116706,1.053,0.2703,28.73,-11.49,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
AVGO,24.76,47.67,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Information Technology,72.42690058479532,0.1762989943911998,1.253,0.47169998,29.69,42.74,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
BLDR,40.53,-18.6,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,21.928020565552696,0.10064,1.636,0.0,35.34,-13.41,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
COF,33.25,24.19,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Financials,57.44047619047619,0.0054152289576,1.144,0.77379996,29.13,28.31,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
CARR,41.12,-4.29,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,36.82558139534884,0.051074375,1.319,0.5325,31.38,5.45,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
CBRE,32.15,4.53,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Real Estate,36.68051948051948,0.13572,1.348,0.0,31.84,4.84,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
C,38.98,-21.21,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Financials,17.77,0.0456379109999999,1.085,0.3319,29.33,-11.56,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
CEG,30.67,7.99,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Utilities,38.663967611336034,0.1293410576364,1.188,0.20959999,29.91,8.75,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
COO,38.52,-3.09,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Health Care,35.42786069651741,0.04868,1.074,0.0,29.52,5.91,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
CPRT,25.65,-5.05,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,20.603773584905657,0.17129,1.142,0.0,29.53,-8.93,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
GLW,35.43,58.14,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Information Technology,93.57377049180327,0.05782752,1.053,0.612,27.96,65.61,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
CRH,33.15,-11.75,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Materials,21.3956442831216,0.1147127728632,1.241,0.26860002,30.56,-9.16,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
CSX,29.29,-1.86,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,27.42857142857143,0.149090353,1.246,0.3377,30.25,-2.82,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
CMI,27.7,2.31,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,30.011690209449583,0.150100344,1.14,0.3727,29.06,0.95,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
DHR,36.59,1.11,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Health Care,37.69582504970179,0.052580115,0.986,0.2545,28.24,9.46,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
DE,28.61,5.51,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,34.1229554427524,0.12414627,0.992,0.3655,27.68,6.44,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
DASH,41.04,30.93,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Consumer Discretionary,71.97169811320755,0.10439,1.925,0.0,37.57,34.4,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
DOV,33.48,-6.27,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,27.208020050125313,0.113154855,1.254,0.2597,30.7,-3.49,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
DHI,36.09,-23.1,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Consumer Discretionary,12.990892531876137,0.1145410216523,1.445,0.15010001,32.99,-20.0,Undervalued,0.0988,0.0916,0.0,14.9049,Strong Undervalued
ETN,30.27,8.33,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,38.60153256704981,0.1295649776568004,1.164,0.39810002,29.39,9.21,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
ECL,26.87,10.62,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Materials,37.4883401920439,0.1422785994968,1.024,0.36810002,27.87,9.62,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
EW,30.21,12.81,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Health Care,43.02209944751381,0.10353,0.945,0.0,27.69,15.33,Overvalued,0.0988,0.0916,0.0,14.9049,Conflicting
EMR,41.15,-5.83,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,35.32432432432432,0.045924606,1.278,0.5239,31.01,4.31,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
EPAM,41.89,-23.67,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Information Technology,18.224702380952383,0.10335,1.73,0.0,36.4,-18.18,Undervalued,0.0988,0.0916,0.0,14.9049,Strong Undervalued
EFX,40.31,-6.79,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,33.516007532956685,0.0886913817513999,1.559,0.35529998,33.95,-0.43,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
FDX,34.24,-14.28,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,19.961579509071505,0.1101467289999999,1.286,0.3059,31.03,-11.07,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
FSLR,32.14,-17.81,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Information Technology,14.32887323943662,0.1745,1.607,0.0,34.55,-20.22,Undervalued,0.0988,0.0916,0.0,14.9049,Conflicting
FTV,36.91,-0.21,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,36.70440251572327,0.052696644,1.001,0.1761,28.5,8.2,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
FCX,39.43,5.18,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Materials,44.60526315789473,0.0844151352108,1.473,0.39470002,32.92,11.69,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
GRMN,28.98,0.96,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Consumer Discretionary,29.94055944055944,0.118381472,0.968,0.4016,27.42,2.52,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
GNRC,44.24,32.72,Overvalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Industrials,76.96282527881041,0.06283,1.786,0.0,36.3,40.66,Overvalued,0.0988,0.0916,0.0,14.9049,Strong Overvalued
GM,43.76,-20.39,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Consumer Discretionary,23.370030581039757,0.035653726,1.345,0.1743,32.39,-9.02,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
GS,35.76,-19.19,Undervalued,0.1001,0.0754,0.0091,18.0343,cluster_4,Financials,16.571741511500548,0.099369509,1.311,0.2831,31.43,-14.86,Fairly Valued,0.0988,0.0916,0.0,14.9049,Conflicting
HSIC,31.86,-8.82,Fairly Valued,0.1001,0.0754,0.0091,18.0343,cluster_4,Health Care,23.03975535168196,0.08701,0.882,0.0,27.35,-4.31,Fairly Valued,0.0988,0.0916,0.0,14.9049,Fairly Valued
